pattern,ratio,seed,area_bin,method,mean_sample_dice,delta_vs_sparse_unet,num_samples
random,0.75,20260701,medium,world_curve_unet,0.734975182447137,0.030661972284241945,130
random,0.75,20260701,medium,world_unet,0.7261246345599242,0.0218114243970291,130
random,0.75,20260701,small,sparse_unet,0.6689145222313478,,140
random,0.75,20260701,small,world_curve_unet,0.738838273149396,0.06992375091804814,140
random,0.75,20260701,small,world_unet,0.711741053387713,0.042826531156365144,140
random,0.75,20260702,large,sparse_unet,0.6794961630250533,,130
random,0.75,20260702,large,world_curve_unet,0.7384638439642647,0.05896768093921134,130
random,0.75,20260702,large,world_unet,0.7755964243368024,0.09610026131174909,130
random,0.75,20260702,medium,sparse_unet,0.7027817842626112,,130
random,0.75,20260702,medium,world_curve_unet,0.7333784554867072,0.03059667122409604,130
random,0.75,20260702,medium,world_unet,0.7236063351070673,0.020824550844456113,130
random,0.75,20260702,small,sparse_unet,0.6695733186593019,,140
random,0.75,20260702,small,world_curve_unet,0.738949945868308,0.06937662720900606,140
random,0.75,20260702,small,world_unet,0.7063327720856699,0.036759453426367994,140
random,0.75,20260703,large,sparse_unet,0.6844899540630889,,130
random,0.75,20260703,large,world_curve_unet,0.74089270974472,0.05640275568163111,130
random,0.75,20260703,large,world_unet,0.7758260656129006,0.0913361115498117,130
random,0.75,20260703,medium,sparse_unet,0.7027853004281568,,130
random,0.75,20260703,medium,world_curve_unet,0.7358393467388366,0.03305404631067976,130
random,0.75,20260703,medium,world_unet,0.7226607262414588,0.01987542581330204,130
random,0.75,20260703,small,sparse_unet,0.66812456589736,,140
random,0.75,20260703,small,world_curve_unet,0.7387048763569725,0.07058031045961244,140
random,0.75,20260703,small,world_unet,0.7131939539527284,0.04506938805536842,140
random,0.9,20260701,large,sparse_unet,0.6836254338399029,,130
random,0.9,20260701,large,world_curve_unet,0.7388833825272163,0.055257948687313374,130
random,0.9,20260701,large,world_unet,0.7780910584234076,0.09446562458350471,130
random,0.9,20260701,medium,sparse_unet,0.707480633483019,,130
random,0.9,20260701,medium,world_curve_unet,0.7360898020112502,0.028609168528231144,130
random,0.9,20260701,medium,world_unet,0.7307393179819498,0.02325868449893076,130
random,0.9,20260701,small,sparse_unet,0.6701539722239153,,140
random,0.9,20260701,small,world_curve_unet,0.7401324388356704,0.06997846661175511,140
random,0.9,20260701,small,world_unet,0.7256190101561307,0.055465037932215466,140
random,0.9,20260702,large,sparse_unet,0.6829120966597182,,130
random,0.9,20260702,large,world_curve_unet,0.7405812733455158,0.05766917668579763,130
random,0.9,20260702,large,world_unet,0.7795042249602169,0.09659212830049868,130
random,0.9,20260702,medium,sparse_unet,0.7067573539489501,,130
random,0.9,20260702,medium,world_curve_unet,0.7354468354386772,0.028689481489727053,130
random,0.9,20260702,medium,world_unet,0.7296800178048449,0.02292266385589481,130
random,0.9,20260702,small,sparse_unet,0.668974124419519,,140
random,0.9,20260702,small,world_curve_unet,0.7406506668124982,0.07167654239297927,140
random,0.9,20260702,small,world_unet,0.725304051247519,0.056329926827999977,140
random,0.9,20260703,large,sparse_unet,0.6826815708463838,,130
random,0.9,20260703,large,world_curve_unet,0.7381917148926339,0.0555101440462501,130
random,0.9,20260703,large,world_unet,0.7791691165198671,0.09648754567348328,130
random,0.9,20260703,medium,sparse_unet,0.7069219073575982,,130
random,0.9,20260703,medium,world_curve_unet,0.7345864211191259,0.027664513761527676,130
random,0.9,20260703,medium,world_unet,0.7282968948305258,0.021374987472927653,130
random,0.9,20260703,small,sparse_unet,0.66810359921587,,140
random,0.9,20260703,small,world_curve_unet,0.7381943360306059,0.07009073681473588,140
random,0.9,20260703,small,world_unet,0.7206458780411275,0.052542278825257416,140
raster_lines,0.1,20260701,large,sparse_unet,0.28732666373788956,,130
raster_lines,0.1,20260701,large,world_curve_unet,0.24620876759076363,-0.04111789614712594,130
raster_lines,0.1,20260701,large,world_unet,0.2639773418444712,-0.023349321893418373,130
raster_lines,0.1,20260701,medium,sparse_unet,0.24627200909996202,,130
raster_lines,0.1,20260701,medium,world_curve_unet,0.18661864171184125,-0.05965336738812077,130
raster_lines,0.1,20260701,medium,world_unet,0.19748671862438272,-0.04878529047557931,130
raster_lines,0.1,20260701,small,sparse_unet,0.3012218640494785,,140
raster_lines,0.1,20260701,small,world_curve_unet,0.15683134902589582,-0.14439051502358266,140
raster_lines,0.1,20260701,small,world_unet,0.10171783269823323,-0.19950403135124525,140
raster_lines,0.1,20260702,large,sparse_unet,0.28732666373788956,,130
raster_lines,0.1,20260702,large,world_curve_unet,0.24620876759076363,-0.04111789614712594,130
raster_lines,0.1,20260702,large,world_unet,0.2639773418444712,-0.023349321893418373,130
raster_lines,0.1,20260702,medium,sparse_unet,0.24627200909996202,,130
raster_lines,0.1,20260702,medium,world_curve_unet,0.18661864171184125,-0.05965336738812077,130
raster_lines,0.1,20260702,medium,world_unet,0.19748671862438272,-0.04878529047557931,130
raster_lines,0.1,20260702,small,sparse_unet,0.3012218640494785,,140
raster_lines,0.1,20260702,small,world_curve_unet,0.15683134902589582,-0.14439051502358266,140
raster_lines,0.1,20260702,small,world_unet,0.10171783269823323,-0.19950403135124525,140
raster_lines,0.1,20260703,large,sparse_unet,0.28732666373788956,,130
raster_lines,0.1,20260703,large,world_curve_unet,0.24620876759076363,-0.04111789614712594,130
raster_lines,0.1,20260703,large,world_unet,0.2639773418444712,-0.023349321893418373,130
raster_lines,0.1,20260703,medium,sparse_unet,0.24627200909996202,,130
raster_lines,0.1,20260703,medium,world_curve_unet,0.18661864171184125,-0.05965336738812077,130
raster_lines,0.1,20260703,medium,world_unet,0.19748671862438272,-0.04878529047557931,130
raster_lines,0.1,20260703,small,sparse_unet,0.3012218640494785,,140
raster_lines,0.1,20260703,small,world_curve_unet,0.15683134902589582,-0.14439051502358266,140
raster_lines,0.1,20260703,small,world_unet,0.10171783269823323,-0.19950403135124525,140
raster_lines,0.25,20260701,large,sparse_unet,0.6370765874477892,,130
raster_lines,0.25,20260701,large,world_curve_unet,0.6695399558609862,0.03246336841319708,130
raster_lines,0.25,20260701,large,world_unet,0.6939056533593465,0.05682906591155734,130
raster_lines,0.25,20260701,medium,sparse_unet,0.6500735350630875,,130
raster_lines,0.25,20260701,medium,world_curve_unet,0.6953452531122889,0.04527171804920138,130
raster_lines,0.25,20260701,medium,world_unet,0.6776292315203265,0.027555696457238987,130
raster_lines,0.25,20260701,small,sparse_unet,0.6347928848969017,,140
raster_lines,0.25,20260701,small,world_curve_unet,0.6497551428282382,0.014962257931336542,140
raster_lines,0.25,20260701,small,world_unet,0.6412432423863217,0.006450357489420022,140
raster_lines,0.25,20260702,large,sparse_unet,0.6370765874477892,,130
raster_lines,0.25,20260702,large,world_curve_unet,0.6695399558609862,0.03246336841319708,130
raster_lines,0.25,20260702,large,world_unet,0.6939056533593465,0.05682906591155734,130
raster_lines,0.25,20260702,medium,sparse_unet,0.6500735350630875,,130
raster_lines,0.25,20260702,medium,world_curve_unet,0.6953452531122889,0.04527171804920138,130
raster_lines,0.25,20260702,medium,world_unet,0.6776292315203265,0.027555696457238987,130
raster_lines,0.25,20260702,small,sparse_unet,0.6347928848969017,,140
raster_lines,0.25,20260702,small,world_curve_unet,0.6497551428282382,0.014962257931336542,140
raster_lines,0.25,20260702,small,world_unet,0.6412432423863217,0.006450357489420022,140
raster_lines,0.25,20260703,large,sparse_unet,0.6370765874477892,,130
raster_lines,0.25,20260703,large,world_curve_unet,0.6695399558609862,0.03246336841319708,130
raster_lines,0.25,20260703,large,world_unet,0.6939056533593465,0.05682906591155734,130
raster_lines,0.25,20260703,medium,sparse_unet,0.6500735350630875,,130
raster_lines,0.25,20260703,medium,world_curve_unet,0.6953452531122889,0.04527171804920138,130
raster_lines,0.25,20260703,medium,world_unet,0.6776292315203265,0.027555696457238987,130
raster_lines,0.25,20260703,small,sparse_unet,0.6347928848969017,,140
raster_lines,0.25,20260703,small,world_curve_unet,0.6497551428282382,0.014962257931336542,140
raster_lines,0.25,20260703,small,world_unet,0.6412432423863217,0.006450357489420022,140
raster_lines,0.5,20260701,large,sparse_unet,0.6763884057359227,,130
raster_lines,0.5,20260701,large,world_curve_unet,0.7314075965800195,0.05501919084409679,130
raster_lines,0.5,20260701,large,world_unet,0.7619197330530756,0.08553132731715285,130
raster_lines,0.5,20260701,medium,sparse_unet,0.6944107934140554,,130
raster_lines,0.5,20260701,medium,world_curve_unet,0.7370553884363454,0.04264459502229001,130
raster_lines,0.5,20260701,medium,world_unet,0.7290895743851253,0.03467878097106991,130
raster_lines,0.5,20260701,small,sparse_unet,0.6627696294369305,,140
raster_lines,0.5,20260701,small,world_curve_unet,0.7294134198243917,0.06664379038746115,140
raster_lines,0.5,20260701,small,world_unet,0.7010337877774252,0.03826415834049468,140
raster_lines,0.5,20260702,large,sparse_unet,0.6763884057359227,,130
raster_lines,0.5,20260702,large,world_curve_unet,0.7314075965800195,0.05501919084409679,130
raster_lines,0.5,20260702,large,world_unet,0.7619197330530756,0.08553132731715285,130
raster_lines,0.5,20260702,medium,sparse_unet,0.6944107934140554,,130
raster_lines,0.5,20260702,medium,world_curve_unet,0.7370553884363454,0.04264459502229001,130
raster_lines,0.5,20260702,medium,world_unet,0.7290895743851253,0.03467878097106991,130
raster_lines,0.5,20260702,small,sparse_unet,0.6627696294369305,,140
raster_lines,0.5,20260702,small,world_curve_unet,0.7294134198243917,0.06664379038746115,140
raster_lines,0.5,20260702,small,world_unet,0.7010337877774252,0.03826415834049468,140
raster_lines,0.5,20260703,large,sparse_unet,0.6763884057359227,,130
raster_lines,0.5,20260703,large,world_curve_unet,0.7314075965800195,0.05501919084409679,130
raster_lines,0.5,20260703,large,world_unet,0.7619197330530756,0.08553132731715285,130
raster_lines,0.5,20260703,medium,sparse_unet,0.6944107934140554,,130
raster_lines,0.5,20260703,medium,world_curve_unet,0.7370553884363454,0.04264459502229001,130
raster_lines,0.5,20260703,medium,world_unet,0.7290895743851253,0.03467878097106991,130
raster_lines,0.5,20260703,small,sparse_unet,0.6627696294369305,,140
raster_lines,0.5,20260703,small,world_curve_unet,0.7294134198243917,0.06664379038746115,140
raster_lines,0.5,20260703,small,world_unet,0.7010337877774252,0.03826415834049468,140
raster_lines,0.75,20260701,large,sparse_unet,0.6343236513529614,,130
raster_lines,0.75,20260701,large,world_curve_unet,0.6674859028682393,0.03316225151527785,130
raster_lines,0.75,20260701,large,world_unet,0.6785236073412588,0.0441999559882974,130
raster_lines,0.75,20260701,medium,sparse_unet,0.6514703087591751,,130
raster_lines,0.75,20260701,medium,world_curve_unet,0.6079953350838965,-0.04347497367527864,130
raster_lines,0.75,20260701,medium,world_unet,0.6247283552780631,-0.02674195348111197,130
raster_lines,0.75,20260701,small,sparse_unet,0.5726499975551982,,140
raster_lines,0.75,20260701,small,world_curve_unet,0.5839352068015127,0.011285209246314487,140
raster_lines,0.75,20260701,small,world_unet,0.6261156437651797,0.05346564620998151,140
raster_lines,0.75,20260702,large,sparse_unet,0.6343236513529614,,130
raster_lines,0.75,20260702,large,world_curve_unet,0.6674859028682393,0.03316225151527785,130
raster_lines,0.75,20260702,large,world_unet,0.6785236073412588,0.0441999559882974,130
raster_lines,0.75,20260702,medium,sparse_unet,0.6514703087591751,,130
raster_lines,0.75,20260702,medium,world_curve_unet,0.6079953350838965,-0.04347497367527864,130
raster_lines,0.75,20260702,medium,world_unet,0.6247283552780631,-0.02674195348111197,130
raster_lines,0.75,20260702,small,sparse_unet,0.5726499975551982,,140
raster_lines,0.75,20260702,small,world_curve_unet,0.5839352068015127,0.011285209246314487,140
raster_lines,0.75,20260702,small,world_unet,0.6261156437651797,0.05346564620998151,140
raster_lines,0.75,20260703,large,sparse_unet,0.6343236513529614,,130
raster_lines,0.75,20260703,large,world_curve_unet,0.6674859028682393,0.03316225151527785,130
raster_lines,0.75,20260703,large,world_unet,0.6785236073412588,0.0441999559882974,130
raster_lines,0.75,20260703,medium,sparse_unet,0.6514703087591751,,130
raster_lines,0.75,20260703,medium,world_curve_unet,0.6079953350838965,-0.04347497367527864,130
raster_lines,0.75,20260703,medium,world_unet,0.6247283552780631,-0.02674195348111197,130
raster_lines,0.75,20260703,small,sparse_unet,0.5726499975551982,,140
raster_lines,0.75,20260703,small,world_curve_unet,0.5839352068015127,0.011285209246314487,140
raster_lines,0.75,20260703,small,world_unet,0.6261156437651797,0.05346564620998151,140
raster_lines,0.9,20260701,large,sparse_unet,0.6794697921581836,,130
raster_lines,0.9,20260701,large,world_curve_unet,0.7351866577368473,0.05571686557866373,130
raster_lines,0.9,20260701,large,world_unet,0.7776136574745854,0.09814386531640185,130
raster_lines,0.9,20260701,medium,sparse_unet,0.7079206866695262,,130
raster_lines,0.9,20260701,medium,world_curve_unet,0.7240285211873537,0.01610783451782749,130
raster_lines,0.9,20260701,medium,world_unet,0.7172175990069075,0.00929691233738128,130
raster_lines,0.9,20260701,small,sparse_unet,0.6727225519144194,,140
raster_lines,0.9,20260701,small,world_curve_unet,0.7347485082633125,0.062025956348893074,140
raster_lines,0.9,20260701,small,world_unet,0.7159148772812923,0.0431923253668729,140
raster_lines,0.9,20260702,large,sparse_unet,0.6794697921581836,,130
raster_lines,0.9,20260702,large,world_curve_unet,0.7351866577368473,0.05571686557866373,130
raster_lines,0.9,20260702,large,world_unet,0.7776136574745854,0.09814386531640185,130
raster_lines,0.9,20260702,medium,sparse_unet,0.7079206866695262,,130
raster_lines,0.9,20260702,medium,world_curve_unet,0.7240285211873537,0.01610783451782749,130
raster_lines,0.9,20260702,medium,world_unet,0.7172175990069075,0.00929691233738128,130
raster_lines,0.9,20260702,small,sparse_unet,0.6727225519144194,,140
raster_lines,0.9,20260702,small,world_curve_unet,0.7347485082633125,0.062025956348893074,140
raster_lines,0.9,20260702,small,world_unet,0.7159148772812923,0.0431923253668729,140
raster_lines,0.9,20260703,large,sparse_unet,0.6794697921581836,,130
raster_lines,0.9,20260703,large,world_curve_unet,0.7351866577368473,0.05571686557866373,130
raster_lines,0.9,20260703,large,world_unet,0.7776136574745854,0.09814386531640185,130
raster_lines,0.9,20260703,medium,sparse_unet,0.7079206866695262,,130
raster_lines,0.9,20260703,medium,world_curve_unet,0.7240285211873537,0.01610783451782749,130
raster_lines,0.9,20260703,medium,world_unet,0.7172175990069075,0.00929691233738128,130
raster_lines,0.9,20260703,small,sparse_unet,0.6727225519144194,,140
raster_lines,0.9,20260703,small,world_curve_unet,0.7347485082633125,0.062025956348893074,140
raster_lines,0.9,20260703,small,world_unet,0.7159148772812923,0.0431923253668729,140
space_filling,0.1,20260701,large,sparse_unet,0.5855869113456097,,130
space_filling,0.1,20260701,large,world_curve_unet,0.49373862709247957,-0.09184828425313013,130
space_filling,0.1,20260701,large,world_unet,0.5639336775743551,-0.02165323377125461,130
space_filling,0.1,20260701,medium,sparse_unet,0.6359741942345901,,130
space_filling,0.1,20260701,medium,world_curve_unet,0.5201516953656484,-0.11582249886894169,130
space_filling,0.1,20260701,medium,world_unet,0.5193437109707398,-0.11663048326385028,130
space_filling,0.1,20260701,small,sparse_unet,0.5520575400189104,,140
space_filling,0.1,20260701,small,world_curve_unet,0.4489980500543617,-0.10305948996454867,140
space_filling,0.1,20260701,small,world_unet,0.42348061182727637,-0.12857692819163402,140
space_filling,0.1,20260702,large,sparse_unet,0.6055660203452994,,130
space_filling,0.1,20260702,large,world_curve_unet,0.5090810455432014,-0.09648497480209794,130
space_filling,0.1,20260702,large,world_unet,0.5644670475542757,-0.0410989727910237,130
space_filling,0.1,20260702,medium,sparse_unet,0.6247943248374578,,130
space_filling,0.1,20260702,medium,world_curve_unet,0.5163234211442146,-0.10847090369324319,130
space_filling,0.1,20260702,medium,world_unet,0.5080310327104309,-0.11676329212702685,130
space_filling,0.1,20260702,small,sparse_unet,0.5604434211167164,,140
space_filling,0.1,20260702,small,world_curve_unet,0.424687069042539,-0.1357563520741774,140
space_filling,0.1,20260702,small,world_unet,0.4108188638493253,-0.1496245572673911,140
space_filling,0.1,20260703,large,sparse_unet,0.5928925690600891,,130
space_filling,0.1,20260703,large,world_curve_unet,0.4837577629287634,-0.10913480613132576,130
space_filling,0.1,20260703,large,world_unet,0.5540289467829019,-0.038863622277187204,130
space_filling,0.1,20260703,medium,sparse_unet,0.6216164038415365,,130
space_filling,0.1,20260703,medium,world_curve_unet,0.5041278070394267,-0.11748859680210977,130
space_filling,0.1,20260703,medium,world_unet,0.498385477937226,-0.1232309259043105,130
space_filling,0.1,20260703,small,sparse_unet,0.5568419103833911,,140
space_filling,0.1,20260703,small,world_curve_unet,0.42294282917998605,-0.1338990812034051,140
space_filling,0.1,20260703,small,world_unet,0.4040744424347903,-0.15276746794860085,140
space_filling,0.25,20260701,large,sparse_unet,0.6651018025832013,,130
space_filling,0.25,20260701,large,world_curve_unet,0.6873812245147732,0.022279421931571952,130
space_filling,0.25,20260701,large,world_unet,0.7187239494583797,0.05362214687517841,130
space_filling,0.25,20260701,medium,sparse_unet,0.6722002103593485,,130
space_filling,0.25,20260701,medium,world_curve_unet,0.714082514407182,0.04188230404783344,130
space_filling,0.25,20260701,medium,world_unet,0.6962415478754473,0.024041337516098826,130
space_filling,0.25,20260701,small,sparse_unet,0.6294056655482356,,140
space_filling,0.25,20260701,small,world_curve_unet,0.6734861385959201,0.044080473047684476,140
space_filling,0.25,20260701,small,world_unet,0.6555417820975926,0.02613611654935699,140
space_filling,0.25,20260702,large,sparse_unet,0.6700602077265758,,130
space_filling,0.25,20260702,large,world_curve_unet,0.6949502029824168,0.024889995255841013,130
space_filling,0.25,20260702,large,world_unet,0.7137157228667488,0.04365551514017296,130
space_filling,0.25,20260702,medium,sparse_unet,0.6594614314991865,,130
space_filling,0.25,20260702,medium,world_curve_unet,0.713891139269039,0.054429707769852564,130
space_filling,0.25,20260702,medium,world_unet,0.7006169870485364,0.04115555554934991,130
space_filling,0.25,20260702,small,sparse_unet,0.6257153036666788,,140
space_filling,0.25,20260702,small,world_curve_unet,0.675833362584191,0.0501180589175122,140
space_filling,0.25,20260702,small,world_unet,0.658442775907611,0.0327274722409322,140
space_filling,0.25,20260703,large,sparse_unet,0.6619937577036978,,130
space_filling,0.25,20260703,large,world_curve_unet,0.6781308773786467,0.016137119674948908,130
space_filling,0.25,20260703,large,world_unet,0.7121559724582078,0.05016221475450999,130
space_filling,0.25,20260703,medium,sparse_unet,0.6655775287685479,,130
space_filling,0.25,20260703,medium,world_curve_unet,0.7079023205819904,0.04232479181344251,130
space_filling,0.25,20260703,medium,world_unet,0.6870975793081617,0.02152005053961381,130
space_filling,0.25,20260703,small,sparse_unet,0.6274567396735042,,140
space_filling,0.25,20260703,small,world_curve_unet,0.6636277238280834,0.0361709841545792,140
space_filling,0.25,20260703,small,world_unet,0.6582967570700977,0.030840017396593478,140
space_filling,0.5,20260701,large,sparse_unet,0.6832411282156781,,130
space_filling,0.5,20260701,large,world_curve_unet,0.7323576292461106,0.049116501030432524,130
space_filling,0.5,20260701,large,world_unet,0.7623774015446626,0.07913627332898454,130
space_filling,0.5,20260701,medium,sparse_unet,0.6939137241161075,,130
space_filling,0.5,20260701,medium,world_curve_unet,0.7315589538256775,0.03764522970956996,130
space_filling,0.5,20260701,medium,world_unet,0.7224997433105492,0.028586019194441703,130
space_filling,0.5,20260701,small,sparse_unet,0.6634355918830088,,140
space_filling,0.5,20260701,small,world_curve_unet,0.7205573626420819,0.0571217707590731,140
space_filling,0.5,20260701,small,world_unet,0.6933289316998311,0.029893339816822295,140
space_filling,0.5,20260702,large,sparse_unet,0.676425436887893,,130
space_filling,0.5,20260702,large,world_curve_unet,0.7333528165897517,0.05692737970185868,130
space_filling,0.5,20260702,large,world_unet,0.7566115110950952,0.08018607420720214,130
space_filling,0.5,20260702,medium,sparse_unet,0.6910652454083406,,130
space_filling,0.5,20260702,medium,world_curve_unet,0.7272888878981134,0.036223642489772834,130
space_filling,0.5,20260702,medium,world_unet,0.7170969781159499,0.02603173270760928,130
space_filling,0.5,20260702,small,sparse_unet,0.6599592212239941,,140
space_filling,0.5,20260702,small,world_curve_unet,0.7241409185687804,0.06418169734478629,140
space_filling,0.5,20260702,small,world_unet,0.6911949916053854,0.03123577038139136,140
space_filling,0.5,20260703,large,sparse_unet,0.6766046502000902,,130
space_filling,0.5,20260703,large,world_curve_unet,0.7283196245227633,0.051714974322673135,130
space_filling,0.5,20260703,large,world_unet,0.758156320516152,0.08155167031606181,130
space_filling,0.5,20260703,medium,sparse_unet,0.6872942996904592,,130
space_filling,0.5,20260703,medium,world_curve_unet,0.7312544924848147,0.04396019279435548,130
space_filling,0.5,20260703,medium,world_unet,0.713877926015956,0.026583626325496823,130
space_filling,0.5,20260703,small,sparse_unet,0.6601298320968362,,140
space_filling,0.5,20260703,small,world_curve_unet,0.7229960659294226,0.06286623383258638,140
space_filling,0.5,20260703,small,world_unet,0.7004956206602689,0.04036578856343276,140
space_filling,0.75,20260701,large,sparse_unet,0.6797821826672478,,130
space_filling,0.75,20260701,large,world_curve_unet,0.7401026797994714,0.06032049713222365,130
space_filling,0.75,20260701,large,world_unet,0.778093727828428,0.09831154516118024,130
space_filling,0.75,20260701,medium,sparse_unet,0.705257367277138,,130
space_filling,0.75,20260701,medium,world_curve_unet,0.7362461016370639,0.030988734359925996,130
space_filling,0.75,20260701,medium,world_unet,0.7292713075927633,0.024013940315625315,130
space_filling,0.75,20260701,small,sparse_unet,0.6686054838825161,,140
space_filling,0.75,20260701,small,world_curve_unet,0.7343631033216099,0.06575761943909386,140
space_filling,0.75,20260701,small,world_unet,0.7093366482428031,0.04073116436028701,140
space_filling,0.75,20260702,large,sparse_unet,0.6821169794025768,,130
space_filling,0.75,20260702,large,world_curve_unet,0.7412716621674519,0.05915468276487512,130
space_filling,0.75,20260702,large,world_unet,0.7740816626454639,0.09196468324288709,130
space_filling,0.75,20260702,medium,sparse_unet,0.7040896183800884,,130
space_filling,0.75,20260702,medium,world_curve_unet,0.7321799370979682,0.028090318717879814,130
space_filling,0.75,20260702,medium,world_unet,0.7296591656026165,0.025569547222528022,130
space_filling,0.75,20260702,small,sparse_unet,0.6698013357936153,,140
space_filling,0.75,20260702,small,world_curve_unet,0.7356566368560611,0.06585530106244575,140
space_filling,0.75,20260702,small,world_unet,0.7177352555546251,0.0479339197610098,140
space_filling,0.75,20260703,large,sparse_unet,0.6822403087390148,,130
space_filling,0.75,20260703,large,world_curve_unet,0.7364016272662322,0.054161318527217395,130
space_filling,0.75,20260703,large,world_unet,0.7703145450662112,0.08807423632719646,130
space_filling,0.75,20260703,medium,sparse_unet,0.7025839292040968,,130
space_filling,0.75,20260703,medium,world_curve_unet,0.7340786413837319,0.031494712179635065,130
space_filling,0.75,20260703,medium,world_unet,0.7208584077406928,0.018274478536595917,130
space_filling,0.75,20260703,small,sparse_unet,0.6680065858515287,,140
space_filling,0.75,20260703,small,world_curve_unet,0.7327914421247852,0.06478485627325647,140
space_filling,0.75,20260703,small,world_unet,0.7088144260676369,0.04080784021610817,140
space_filling,0.9,20260701,large,sparse_unet,0.6833940117056807,,130
space_filling,0.9,20260701,large,world_curve_unet,0.7391154274634565,0.05572141575777578,130
space_filling,0.9,20260701,large,world_unet,0.7795126093834953,0.09611859767781461,130
space_filling,0.9,20260701,medium,sparse_unet,0.7061923083168785,,130
space_filling,0.9,20260701,medium,world_curve_unet,0.737276930763285,0.03108462244640653,130
space_filling,0.9,20260701,medium,world_unet,0.7323593390589279,0.026167030742049402,130
space_filling,0.9,20260701,small,sparse_unet,0.6663888261240428,,140
space_filling,0.9,20260701,small,world_curve_unet,0.7401683473619521,0.07377952123790932,140
space_filling,0.9,20260701,small,world_unet,0.7270550969282071,0.06066627080416431,140
space_filling,0.9,20260702,large,sparse_unet,0.6815147221805736,,130
space_filling,0.9,20260702,large,world_curve_unet,0.7400115187652342,0.05849679658466056,130
space_filling,0.9,20260702,large,world_unet,0.7792667691254492,0.0977520469448756,130
space_filling,0.9,20260702,medium,sparse_unet,0.7091640893645792,,130
space_filling,0.9,20260702,medium,world_curve_unet,0.734666524298785,0.025502434934205787,130
space_filling,0.9,20260702,medium,world_unet,0.7309260891747339,0.021761999810154697,130
space_filling,0.9,20260702,small,sparse_unet,0.6723520603800931,,140
space_filling,0.9,20260702,small,world_curve_unet,0.7404510568164174,0.06809899643632433,140
space_filling,0.9,20260702,small,world_unet,0.722977915702575,0.05062585532248187,140
space_filling,0.9,20260703,large,sparse_unet,0.6834910350783758,,130
space_filling,0.9,20260703,large,world_curve_unet,0.7394633523207755,0.055972317242399705,130
space_filling,0.9,20260703,large,world_unet,0.7785616402953144,0.09507060521693855,130
space_filling,0.9,20260703,medium,sparse_unet,0.7075299176201626,,130
space_filling,0.9,20260703,medium,world_curve_unet,0.7345039453170759,0.02697402769691326,130
space_filling,0.9,20260703,medium,world_unet,0.7286667571245553,0.021136839504392713,130
space_filling,0.9,20260703,small,sparse_unet,0.6685446019154921,,140
space_filling,0.9,20260703,small,world_curve_unet,0.7400982364740175,0.07155363455852537,140
space_filling,0.9,20260703,small,world_unet,0.7213587486143302,0.052814146698838105,140
